Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2016-01-04,0.8072500228881836,0.8144999742507935,0.8009999990463257,0.809249997138977,0.7895451188087463,358076000,NVDA
2016-01-05,0.8245000243186951,0.8360000252723694,0.8125,0.8222500085830688,0.8022284507751465,490272000,NVDA
2016-01-06,0.8087499737739563,0.8125,0.7789999842643738,0.7882500290870667,0.7690564393997192,449344000,NVDA
2016-01-07,0.7684999704360962,0.7737500071525574,0.746999979019165,0.7570000290870667,0.7385672330856323,645304000,NVDA
2016-01-08,0.7667499780654907,0.7674999833106995,0.7392500042915344,0.7407500147819519,0.7227129936218262,398472000,NVDA
2016-01-11,0.7415000200271606,0.7472500205039978,0.7287499904632568,0.7419999837875366,0.7239325642585754,409372000,NVDA
2016-01-12,0.7552499771118164,0.765500009059906,0.7492499947547913,0.7544999718666077,0.7361283302307129,469356000,NVDA
2016-01-13,0.7602499723434448,0.765250027179718,0.7307500243186951,0.7315000295639038,0.7136883735656738,481672000,NVDA
2016-01-14,0.7164999842643738,0.7250000238418579,0.6955000162124634,0.7167500257492065,0.6992974877357483,600236000,NVDA
2016-01-15,0.6880000233650208,0.6962500214576721,0.6660000085830688,0.6777499914169312,0.6612471342086792,841452000,NVDA
2016-01-19,0.6917499899864197,0.7112500071525574,0.6804999709129333,0.6832500100135803,0.6666132211685181,457140000,NVDA
2016-01-20,0.6702499985694885,0.6957499980926514,0.6612499952316284,0.6869999766349792,0.6702719330787659,481180000,NVDA
2016-01-21,0.6945000290870667,0.7057499885559082,0.6802499890327454,0.6949999928474426,0.6780770421028137,481456000,NVDA
2016-01-22,0.7082499861717224,0.7160000205039978,0.7067499756813049,0.7112500071525574,0.6939312815666199,257996000,NVDA
2016-01-25,0.7110000252723694,0.7192500233650208,0.7089999914169312,0.7105000019073486,0.6931995153427124,270728000,NVDA
2016-01-26,0.7120000123977661,0.7204999923706055,0.7047500014305115,0.7174999713897705,0.7000290155410767,227944000,NVDA
2016-01-27,0.7164999842643738,0.71875,0.6955000162124634,0.7089999914169312,0.6917359828948975,231700000,NVDA
2016-01-28,0.7147499918937683,0.7172499895095825,0.6875,0.7012500166893005,0.6841748952865601,276776000,NVDA
2016-01-29,0.7072499990463257,0.7337499856948853,0.7045000195503235,0.7322499752044678,0.7144198417663574,310504000,NVDA
2016-02-01,0.7315000295639038,0.7362499833106995,0.7252500057220459,0.7325000166893005,0.7146638035774231,289884000,NVDA
2016-02-02,0.7250000238418579,0.7287499904632568,0.6965000033378601,0.7014999985694885,0.6844186186790466,341908000,NVDA
2016-02-03,0.7070000171661377,0.7112500071525574,0.6887500286102295,0.7049999833106995,0.6878335475921631,326772000,NVDA
2016-02-04,0.7059999704360962,0.7212499976158142,0.6982499957084656,0.7052500247955322,0.688077449798584,348140000,NVDA
2016-02-05,0.7005000114440918,0.7082499861717224,0.6587499976158142,0.6607499718666077,0.644661009311676,600428000,NVDA
2016-02-08,0.6507499814033508,0.6539999842643738,0.6212499737739563,0.6305000185966492,0.615147590637207,608852000,NVDA
2016-02-09,0.6230000257492065,0.6637499928474426,0.6200000047683716,0.6372500061988831,0.6217333078384399,425372000,NVDA
2016-02-10,0.6412500143051147,0.6597499847412109,0.6322500109672546,0.6357499957084656,0.6202695965766907,335800000,NVDA
2016-02-11,0.6194999814033508,0.6389999985694885,0.6194999814033508,0.6324999928474426,0.617098867893219,340144000,NVDA
2016-02-12,0.6424999833106995,0.6445000171661377,0.6187499761581421,0.6432499885559082,0.6275869011878967,340816000,NVDA
2016-02-16,0.6524999737739563,0.6757500171661377,0.6504999995231628,0.6747499704360962,0.6583200097084045,485352000,NVDA
2016-02-17,0.6832500100135803,0.6980000138282776,0.6804999709129333,0.6915000081062317,0.6746624708175659,771468000,NVDA
2016-02-18,0.7482500076293945,0.7745000123977661,0.7475000023841858,0.7509999871253967,0.732713520526886,1068660000,NVDA
2016-02-19,0.746999979019165,0.7677500247955322,0.7412499785423279,0.7609999775886536,0.7424700260162354,525628000,NVDA
2016-02-22,0.7720000147819519,0.796750009059906,0.7705000042915344,0.7879999876022339,0.7688124179840088,449668000,NVDA
2016-02-23,0.7817500233650208,0.7975000143051147,0.777999997138977,0.7900000214576721,0.7707639336585999,369380000,NVDA
2016-02-24,0.7867500185966492,0.796750009059906,0.7649999856948853,0.7954999804496765,0.776129961013794,336852000,NVDA
2016-02-25,0.7985000014305115,0.8012499809265137,0.7829999923706055,0.797249972820282,0.7778372764587402,349616000,NVDA
2016-02-26,0.8009999990463257,0.8029999732971191,0.7839999794960022,0.7919999957084656,0.772715151309967,361964000,NVDA
2016-02-29,0.7902500033378601,0.8004999756813049,0.7835000157356262,0.7839999794960022,0.7676967978477478,323344000,NVDA
2016-03-01,0.7860000133514404,0.8187500238418579,0.7847499847412109,0.8187500238418579,0.8017241358757019,348700000,NVDA
2016-03-02,0.8142499923706055,0.8264999985694885,0.812749981880188,0.8234999775886536,0.8063751459121704,233812000,NVDA
